Project,Type,Severity,Status,Rule,Message,Component,Line,Created,URL,Action,Resolution,Comment,Reviewer
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15016,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njD_8,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15021,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njD_9,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15026,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njD_-,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15031,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njD__,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15036,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAA,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15041,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAB,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15046,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAC,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15051,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAD,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15056,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAE,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15061,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAF,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15066,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAG,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15071,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAH,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15076,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAI,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15081,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAJ,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15086,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAK,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15091,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAL,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15096,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAM,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15101,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAN,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15106,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAO,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15111,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAP,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15116,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAQ,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15121,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAR,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15126,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAS,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15131,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAT,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15136,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAU,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15141,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAV,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15146,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAW,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15151,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAX,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15156,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAY,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15161,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAZ,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15166,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAa,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15171,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAb,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15176,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAc,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15181,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAd,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15186,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAe,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15191,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAf,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15196,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAg,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15201,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAh,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15206,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAi,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15211,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAj,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15216,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAk,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15221,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAl,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15226,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAm,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15231,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAn,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15236,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAo,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15241,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAp,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15246,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAq,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15251,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAr,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15256,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAs,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15261,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAt,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15266,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAu,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15271,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAv,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15276,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAw,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15281,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAx,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15286,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAy,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15291,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEAz,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15296,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA0,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15301,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA1,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15306,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA2,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15311,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA3,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15316,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA4,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15321,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA5,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
NASA-PDS_doi-ui,SECURITY_HOTSPOT,,TO_REVIEW,,Using http protocol is insecure. Use https instead.,NASA-PDS_doi-ui:src/components/UatKeyWordAutoComplete.jsx,15326,2021-01-28T19:38:04+0000,https://sonarcloud.io/project/security_hotspots?id=NASA-PDS_doi-ui&hotspots=AZPV1fTurahIrD-njEA6,REVIEWED,SAFE,"False positive. This is a URI, not a URL.",jordan.h.padams@jpl.nasa.gov
